GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HD01
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic area,Geographic area,Population
0100000US,,United States,1600000US3251800,3251800,United States - Nevada - North Las Vegas city,North Las Vegas city,216961
0100000US,,United States,1600000US3254600,3254600,United States - Nevada - Paradise CDP,Paradise CDP,223167
0100000US,,United States,1600000US3260600,3260600,United States - Nevada - Reno city,Reno city,225221
0100000US,,United States,1600000US3268400,3268400,United States - Nevada - Sparks city,Sparks city,90264
0100000US,,United States,1600000US3268585,3268585,United States - Nevada - Spring Valley CDP,Spring Valley CDP,178395
0100000US,,United States,1600000US3271400,3271400,United States - Nevada - Sunrise Manor CDP,Sunrise Manor CDP,189372
0100000US,,United States,0400000US33,33,United States - New Hampshire,New Hampshire,1316470
0100000US,,United States,1600000US3345140,3345140,United States - New Hampshire - Manchester city,Manchester city,109565
0100000US,,United States,1600000US3350260,3350260,United States - New Hampshire - Nashua city,Nashua city,86494
0100000US,,United States,0400000US34,34,United States - New Jersey,New Jersey,8791894(r46246)
0100000US,,United States,1600000US3403580,3403580,United States - New Jersey - Bayonne city,Bayonne city,63024(r46739)
0100000US,,United States,0600000US3402907420,3402907420,"United States - New Jersey - Brick township, Ocean County","Brick township, Ocean County",75072
0100000US,,United States,1600000US3410000,3410000,United States - New Jersey - Camden city,Camden city,77344
0100000US,,United States,0600000US3400712280,3400712280,"United States - New Jersey - Cherry Hill township, Camden County","Cherry Hill township, Camden County",71045(r46272)
0100000US,,United States,1600000US3413690,3413690,United States - New Jersey - Clifton city,Clifton city,84136
0100000US,,United States,1600000US3419390,3419390,United States - New Jersey - East Orange city,East Orange city,64270
0100000US,,United States,0600000US3402320230,3402320230,"United States - New Jersey - Edison township, Middlesex County","Edison township, Middlesex County",99967
0100000US,,United States,1600000US3421000,3421000,United States - New Jersey - Elizabeth city,Elizabeth city,124969
0100000US,,United States,0600000US3403524900,3403524900,"United States - New Jersey - Franklin township, Somerset County","Franklin township, Somerset County",62300
0100000US,,United States,0600000US3400726760,3400726760,"United States - New Jersey - Gloucester township, Camden County","Gloucester township, Camden County",64634
0100000US,,United States,0600000US3402129310,3402129310,"United States - New Jersey - Hamilton township, Mercer County","Hamilton township, Mercer County",88464
0100000US,,United States,1600000US3432250,3432250,United States - New Jersey - Hoboken city,Hoboken city,50005
0100000US,,United States,0600000US3402533300,3402533300,"United States - New Jersey - Howell township, Monmouth County","Howell township, Monmouth County",51075
0100000US,,United States,0600000US3401334450,3401334450,"United States - New Jersey - Irvington township, Essex County","Irvington township, Essex County",53926
0100000US,,United States,0600000US3402934680,3402934680,"United States - New Jersey - Jackson township, Ocean County","Jackson township, Ocean County",54856
0100000US,,United States,1600000US3436000,3436000,United States - New Jersey - Jersey City city,Jersey City city,247597(r46742)
0100000US,,United States,0600000US3402938550,3402938550,"United States - New Jersey - Lakewood township, Ocean County","Lakewood township, Ocean County",92843
0100000US,,United States,1600000US3438580,3438580,United States - New Jersey - Lakewood CDP,Lakewood CDP,53805
0100000US,,United States,0600000US3402545990,3402545990,"United States - New Jersey - Middletown township, Monmouth County","Middletown township, Monmouth County",66522
0100000US,,United States,1600000US3451000,3451000,United States - New Jersey - Newark city,Newark city,277140
0100000US,,United States,1600000US3451210,3451210,United States - New Jersey - New Brunswick city,New Brunswick city,55181(r46744)
0100000US,,United States,0600000US3401752470,3401752470,"United States - New Jersey - North Bergen township, Hudson County","North Bergen township, Hudson County",60773
0100000US,,United States,0600000US3402354705,3402354705,"United States - New Jersey - Old Bridge township, Middlesex County","Old Bridge township, Middlesex County",65375
0100000US,,United States,0600000US3402756460,3402756460,"United States - New Jersey - Parsippany-Troy Hills township, Morris County","Parsippany-Troy Hills township, Morris County",53238
0100000US,,United States,1600000US3456550,3456550,United States - New Jersey - Passaic city,Passaic city,69781
0100000US,,United States,1600000US3457000,3457000,United States - New Jersey - Paterson city,Paterson city,146199
0100000US,,United States,1600000US3458200,3458200,United States - New Jersey - Perth Amboy city,Perth Amboy city,50814
0100000US,,United States,0600000US3402359010,3402359010,"United States - New Jersey - Piscataway township, Middlesex County","Piscataway township, Middlesex County",56044
0100000US,,United States,1600000US3473110,3473110,United States - New Jersey - Toms River CDP,Toms River CDP,88791
0100000US,,United States,0600000US3402973125,3402973125,"United States - New Jersey - Toms River township, Ocean County","Toms River township, Ocean County",91239
0100000US,,United States,1600000US3474000,3474000,United States - New Jersey - Trenton city,Trenton city,84913
0100000US,,United States,0600000US3403974480,3403974480,"United States - New Jersey - Union township, Union County","Union township, Union County",56642
0100000US,,United States,1600000US3474630,3474630,United States - New Jersey - Union City city,Union City city,66455(r46747)
0100000US,,United States,1600000US3476070,3476070,United States - New Jersey - Vineland city,Vineland city,60724
0100000US,,United States,0600000US3403177840,3403177840,"United States - New Jersey - Wayne township, Passaic County","Wayne township, Passaic County",54717
0100000US,,United States,0600000US3402382000,3402382000,"United States - New Jersey - Woodbridge township, Middlesex County","Woodbridge township, Middlesex County",99585
0100000US,,United States,0400000US35,35,United States - New Mexico,New Mexico,2059179(r46748)
0100000US,,United States,1600000US3502000,3502000,United States - New Mexico - Albuquerque city,Albuquerque city,545852(r46987)
0100000US,,United States,1600000US3539380,3539380,United States - New Mexico - Las Cruces city,Las Cruces city,97618
0100000US,,United States,1600000US3563460,3563460,United States - New Mexico - Rio Rancho city,Rio Rancho city,87521
0100000US,,United States,1600000US3570500,3570500,United States - New Mexico - Santa Fe city,Santa Fe city,67947
0100000US,,United States,0400000US36,36,United States - New York,New York,19378102
0100000US,,United States,1600000US3601000,3601000,United States - New York - Albany city,Albany city,97856
0100000US,,United States,0600000US3602902000,3602902000,"United States - New York - Amherst town, Erie County","Amherst town, Erie County",122366
0100000US,,United States,0600000US3610304000,3610304000,"United States - New York - Babylon town, Suffolk County","Babylon town, Suffolk County",213603
0100000US,,United States,1600000US3608026,3608026,United States - New York - Brentwood CDP,Brentwood CDP,60664
0100000US,,United States,0600000US3600508510,3600508510,"United States - New York - Bronx borough, Bronx County","Bronx borough, Bronx County",1385108
0100000US,,United States,0600000US3610310000,3610310000,"United States - New York - Brookhaven town, Suffolk County","Brookhaven town, Suffolk County",486040
0100000US,,United States,0600000US3604710022,3604710022,"United States - New York - Brooklyn borough, Kings County","Brooklyn borough, Kings County",2504700
0100000US,,United States,1600000US3611000,3611000,United States - New York - Buffalo city,Buffalo city,261310
0100000US,,United States,1600000US3615000,3615000,United States - New York - Cheektowaga CDP,Cheektowaga CDP,75178
0100000US,,United States,0600000US3602915011,3602915011,"United States - New York - Cheektowaga town, Erie County","Cheektowaga town, Erie County",88226
0100000US,,United States,0600000US3608715968,3608715968,"United States - New York - Clarkstown town, Rockland County","Clarkstown town, Rockland County",84187
0100000US,,United States,0600000US3606716067,3606716067,"United States - New York - Clay town, Onondaga County","Clay town, Onondaga County",58206
0100000US,,United States,0600000US3600117343,3600117343,"United States - New York - Colonie town, Albany County","Colonie town, Albany County",81591
0100000US,,United States,0600000US3605530290,3605530290,"United States - New York - Greece town, Monroe County","Greece town, Monroe County",96095
0100000US,,United States,0600000US3611930367,3611930367,"United States - New York - Greenburgh town, Westchester County","Greenburgh town, Westchester County",88400
0100000US,,United States,0600000US3602931654,3602931654,"United States - New York - Hamburg town, Erie County","Hamburg town, Erie County",56936
0100000US,,United States,1600000US3633139,3633139,United States - New York - Hempstead village,Hempstead village,53891
0100000US,,United States,0600000US3605934000,3605934000,"United States - New York - Hempstead town, Nassau County","Hempstead town, Nassau County",759757
0100000US,,United States,0600000US3610337000,3610337000,"United States - New York - Huntington town, Suffolk County","Huntington town, Suffolk County",203264
0100000US,,United States,0600000US3605537726,3605537726,"United States - New York - Irondequoit town, Monroe County","Irondequoit town, Monroe County",51692
0100000US,,United States,1600000US3637737,3637737,United States - New York - Irondequoit CDP,Irondequoit CDP,51692
0100000US,,United States,0600000US3610338000,3610338000,"United States - New York - Islip town, Suffolk County","Islip town, Suffolk County",335543
0100000US,,United States,1600000US3642081,3642081,United States - New York - Levittown CDP,Levittown CDP,51881
0100000US,,United States,0600000US3606144919,3606144919,"United States - New York - Manhattan borough, New York County","Manhattan borough, New York County",1585873
0100000US,,United States,1600000US3649121,3649121,United States - New York - Mount Vernon city,Mount Vernon city,67292
0100000US,,United States,1600000US3650617,3650617,United States - New York - New Rochelle city,New Rochelle city,77062
0100000US,,United States,1600000US3651000,3651000,United States - New York - New York city,New York city,8175133
0100000US,,United States,1600000US3651055,3651055,United States - New York - Niagara Falls city,Niagara Falls city,50193
0100000US,,United States,0600000US3605953000,3605953000,"United States - New York - North Hempstead town, Nassau County","North Hempstead town, Nassau County",226322
0100000US,,United States,0600000US3605956000,3605956000,"United States - New York - Oyster Bay town, Nassau County","Oyster Bay town, Nassau County",293214
0100000US,,United States,0600000US3608160323,3608160323,"United States - New York - Queens borough, Queens County","Queens borough, Queens County",2230722
0100000US,,United States,0600000US3608760510,3608760510,"United States - New York - Ramapo town, Rockland County","Ramapo town, Rockland County",126595
0100000US,,United States,1600000US3663000,3663000,United States - New York - Rochester city,Rochester city,210565
0100000US,,United States,1600000US3665508,3665508,United States - New York - Schenectady city,Schenectady city,66135
0100000US,,United States,0600000US3610368000,3610368000,"United States - New York - Smithtown town, Suffolk County","Smithtown town, Suffolk County",117801
0100000US,,United States,0600000US3610368473,3610368473,"United States - New York - Southampton town, Suffolk County","Southampton town, Suffolk County",56790
0100000US,,United States,0600000US3608570915,3608570915,"United States - New York - Staten Island borough, Richmond County","Staten Island borough, Richmond County",468730
0100000US,,United States,1600000US3673000,3673000,United States - New York - Syracuse city,Syracuse city,145170(r47059)
0100000US,,United States,1600000US3674183,3674183,United States - New York - Tonawanda CDP,Tonawanda CDP,58144
0100000US,,United States,0600000US3602975000,3602975000,"United States - New York - Tonawanda town, Erie County","Tonawanda town, Erie County",73567
0100000US,,United States,1600000US3675484,3675484,United States - New York - Troy city,Troy city,50129
0100000US,,United States,0600000US3600776056,3600776056,"United States - New York - Union town, Broome County","Union town, Broome County",56346
0100000US,,United States,1600000US3676540,3676540,United States - New York - Utica city,Utica city,62235
0100000US,,United States,1600000US3681677,3681677,United States - New York - White Plains city,White Plains city,56853
0100000US,,United States,1600000US3684000,3684000,United States - New York - Yonkers city,Yonkers city,195976
0100000US,,United States,0400000US37,37,United States - North Carolina,North Carolina,9535483
0100000US,,United States,1600000US3702140,3702140,United States - North Carolina - Asheville city,Asheville city,83393
0100000US,,United States,1600000US3710740,3710740,United States - North Carolina - Cary town,Cary town,135234
0100000US,,United States,1600000US3711800,3711800,United States - North Carolina - Chapel Hill town,Chapel Hill town,57233
0100000US,,United States,1600000US3712000,3712000,United States - North Carolina - Charlotte city,Charlotte city,731424
0100000US,,United States,1600000US3714100,3714100,United States - North Carolina - Concord city,Concord city,79066
0100000US,,United States,1600000US3719000,3719000,United States - North Carolina - Durham city,Durham city,228330
0100000US,,United States,1600000US3722920,3722920,United States - North Carolina - Fayetteville city,Fayetteville city,200564
0100000US,,United States,1600000US3725580,3725580,United States - North Carolina - Gastonia city,Gastonia city,71741
0100000US,,United States,1600000US3728000,3728000,United States - North Carolina - Greensboro city,Greensboro city,269666
0100000US,,United States,1600000US3728080,3728080,United States - North Carolina - Greenville city,Greenville city,84554
0100000US,,United States,1600000US3731400,3731400,United States - North Carolina - High Point city,High Point city,104371
0100000US,,United States,1600000US3734200,3734200,United States - North Carolina - Jacksonville city,Jacksonville city,70145
0100000US,,United States,1600000US3755000,3755000,United States - North Carolina - Raleigh city,Raleigh city,403892
0100000US,,United States,1600000US3757500,3757500,United States - North Carolina - Rocky Mount city,Rocky Mount city,57477(r47381)
0100000US,,United States,1600000US3774440,3774440,United States - North Carolina - Wilmington city,Wilmington city,106476
0100000US,,United States,1600000US3775000,3775000,United States - North Carolina - Winston-Salem city,Winston-Salem city,229617
0100000US,,United States,0400000US38,38,United States - North Dakota,North Dakota,672591
0100000US,,United States,1600000US3807200,3807200,United States - North Dakota - Bismarck city,Bismarck city,61272
0100000US,,United States,1600000US3825700,3825700,United States - North Dakota - Fargo city,Fargo city,105549
0100000US,,United States,1600000US3832060,3832060,United States - North Dakota - Grand Forks city,Grand Forks city,52838(r47416)
0100000US,,United States,0400000US39,39,United States - Ohio,Ohio,11536504
0100000US,,United States,1600000US3901000,3901000,United States - Ohio - Akron city,Akron city,199110
0100000US,,United States,1600000US3912000,3912000,United States - Ohio - Canton city,Canton city,73007
0100000US,,United States,1600000US3915000,3915000,United States - Ohio - Cincinnati city,Cincinnati city,296943
0100000US,,United States,1600000US3916000,3916000,United States - Ohio - Cleveland city,Cleveland city,396815(r47800)
0100000US,,United States,1600000US3918000,3918000,United States - Ohio - Columbus city,Columbus city,787033
0100000US,,United States,1600000US3921000,3921000,United States - Ohio - Dayton city,Dayton city,141527(r47802)
0100000US,,United States,1600000US3925256,3925256,United States - Ohio - Elyria city,Elyria city,54533
0100000US,,United States,1600000US3933012,3933012,United States - Ohio - Hamilton city,Hamilton city,62477
0100000US,,United States,1600000US3940040,3940040,United States - Ohio - Kettering city,Kettering city,56163
0100000US,,United States,1600000US3941664,3941664,United States - Ohio - Lakewood city,Lakewood city,52131
0100000US,,United States,1600000US3944856,3944856,United States - Ohio - Lorain city,Lorain city,64097
0100000US,,United States,1600000US3961000,3961000,United States - Ohio - Parma city,Parma city,81601
0100000US,,United States,1600000US3974118,3974118,United States - Ohio - Springfield city,Springfield city,60608
0100000US,,United States,1600000US3977000,3977000,United States - Ohio - Toledo city,Toledo city,287208
0100000US,,United States,1600000US3988000,3988000,United States - Ohio - Youngstown city,Youngstown city,66982
0100000US,,United States,0400000US40,40,United States - Oklahoma,Oklahoma,3751351
0100000US,,United States,1600000US4009050,4009050,United States - Oklahoma - Broken Arrow city,Broken Arrow city,98850
0100000US,,United States,1600000US4023200,4023200,United States - Oklahoma - Edmond city,Edmond city,81405
0100000US,,United States,1600000US4041850,4041850,United States - Oklahoma - Lawton city,Lawton city,96867
0100000US,,United States,1600000US4048350,4048350,United States - Oklahoma - Midwest City city,Midwest City city,54371
0100000US,,United States,1600000US4049200,4049200,United States - Oklahoma - Moore city,Moore city,55081
0100000US,,United States,1600000US4052500,4052500,United States - Oklahoma - Norman city,Norman city,110925
0100000US,,United States,1600000US4055000,4055000,United States - Oklahoma - Oklahoma City city,Oklahoma City city,579999
0100000US,,United States,1600000US4075000,4075000,United States - Oklahoma - Tulsa city,Tulsa city,391906
0100000US,,United States,0400000US41,41,United States - Oregon,Oregon,3831074
0100000US,,United States,1600000US4101000,4101000,United States - Oregon - Albany city,Albany city,50158
0100000US,,United States,1600000US4105350,4105350,United States - Oregon - Beaverton city,Beaverton city,89803
0100000US,,United States,1600000US4105800,4105800,United States - Oregon - Bend city,Bend city,76639
0100000US,,United States,1600000US4115800,4115800,United States - Oregon - Corvallis city,Corvallis city,54462
0100000US,,United States,1600000US4123850,4123850,United States - Oregon - Eugene city,Eugene city,156185
0100000US,,United States,1600000US4131250,4131250,United States - Oregon - Gresham city,Gresham city,105594
0100000US,,United States,1600000US4134100,4134100,United States - Oregon - Hillsboro city,Hillsboro city,91611
0100000US,,United States,1600000US4147000,4147000,United States - Oregon - Medford city,Medford city,74907
0100000US,,United States,1600000US4159000,4159000,United States - Oregon - Portland city,Portland city,583776
0100000US,,United States,1600000US4164900,4164900,United States - Oregon - Salem city,Salem city,154637
0100000US,,United States,1600000US4169600,4169600,United States - Oregon - Springfield city,Springfield city,59403
0100000US,,United States,0400000US42,42,United States - Pennsylvania,Pennsylvania,12702379
0100000US,,United States,0600000US4209100156,4209100156,"United States - Pennsylvania - Abington township, Montgomery County","Abington township, Montgomery County",55310
0100000US,,United States,1600000US4202000,4202000,United States - Pennsylvania - Allentown city,Allentown city,118032
0100000US,,United States,0600000US4201705616,4201705616,"United States - Pennsylvania - Bensalem township, Bucks County","Bensalem township, Bucks County",60427
0100000US,,United States,1600000US4206088,4206088,United States - Pennsylvania - Bethlehem city,Bethlehem city,74982
0100000US,,United States,0600000US4201708768,4201708768,"United States - Pennsylvania - Bristol township, Bucks County","Bristol township, Bucks County",54582
0100000US,,United States,1600000US4224000,4224000,United States - Pennsylvania - Erie city,Erie city,101786
0100000US,,United States,1600000US4241216,4241216,United States - Pennsylvania - Lancaster city,Lancaster city,59322
0100000US,,United States,1600000US4242928,4242928,United States - Pennsylvania - Levittown CDP,Levittown CDP,52983
0100000US,,United States,0600000US4209144976,4209144976,"United States - Pennsylvania - Lower Merion township, Montgomery County","Lower Merion township, Montgomery County",57825(r47969)
0100000US,,United States,0600000US4204949548,4204949548,"United States - Pennsylvania - Millcreek township, Erie County","Millcreek township, Erie County",53515
0100000US,,United States,1600000US4260000,4260000,United States - Pennsylvania - Philadelphia city,Philadelphia city,1526006
0100000US,,United States,1600000US4261000,4261000,United States - Pennsylvania - Pittsburgh city,Pittsburgh city,305704
0100000US,,United States,1600000US4263624,4263624,United States - Pennsylvania - Reading city,Reading city,88082
0100000US,,United States,1600000US4269000,4269000,United States - Pennsylvania - Scranton city,Scranton city,76089
0100000US,,United States,0600000US4204579000,4204579000,"United States - Pennsylvania - Upper Darby township, Delaware County","Upper Darby township, Delaware County",82795
0100000US,,United States,0400000US44,44,United States - Rhode Island,Rhode Island,1052567
0100000US,,United States,1600000US4419180,4419180,United States - Rhode Island - Cranston city,Cranston city,80387
0100000US,,United States,1600000US4454640,4454640,United States - Rhode Island - Pawtucket city,Pawtucket city,71148
0100000US,,United States,1600000US4459000,4459000,United States - Rhode Island - Providence city,Providence city,178042
0100000US,,United States,1600000US4474300,4474300,United States - Rhode Island - Warwick city,Warwick city,82672
0100000US,,United States,0400000US45,45,United States - South Carolina,South Carolina,4625364
0100000US,,United States,1600000US4513330,4513330,United States - South Carolina - Charleston city,Charleston city,120083
0100000US,,United States,1600000US4516000,4516000,United States - South Carolina - Columbia city,Columbia city,129272
0100000US,,United States,1600000US4530850,4530850,United States - South Carolina - Greenville city,Greenville city,58409
0100000US,,United States,1600000US4548535,4548535,United States - South Carolina - Mount Pleasant town,Mount Pleasant town,67843
0100000US,,United States,1600000US4550875,4550875,United States - South Carolina - North Charleston city,North Charleston city,97471
0100000US,,United States,1600000US4561405,4561405,United States - South Carolina - Rock Hill city,Rock Hill city,66154
0100000US,,United States,0400000US46,46,United States - South Dakota,South Dakota,814180(r48166)
0100000US,,United States,1600000US4652980,4652980,United States - South Dakota - Rapid City city,Rapid City city,67956
0100000US,,United States,1600000US4659020,4659020,United States - South Dakota - Sioux Falls city,Sioux Falls city,153888
0100000US,,United States,0400000US47,47,United States - Tennessee,Tennessee,6346105
0100000US,,United States,1600000US4703440,4703440,United States - Tennessee - Bartlett city,Bartlett city,54613
0100000US,,United States,1600000US4714000,4714000,United States - Tennessee - Chattanooga city,Chattanooga city,167674
0100000US,,United States,1600000US4715160,4715160,United States - Tennessee - Clarksville city,Clarksville city,132929
0100000US,,United States,1600000US4727740,4727740,United States - Tennessee - Franklin city,Franklin city,62487
0100000US,,United States,1600000US4733280,4733280,United States - Tennessee - Hendersonville city,Hendersonville city,51372
0100000US,,United States,1600000US4737640,4737640,United States - Tennessee - Jackson city,Jackson city,65211
0100000US,,United States,1600000US4738320,4738320,United States - Tennessee - Johnson City city,Johnson City city,63152
0100000US,,United States,1600000US4740000,4740000,United States - Tennessee - Knoxville city,Knoxville city,178874
0100000US,,United States,1600000US4748000,4748000,United States - Tennessee - Memphis city,Memphis city,646889
0100000US,,United States,1600000US4751560,4751560,United States - Tennessee - Murfreesboro city,Murfreesboro city,108755
0100000US,,United States,1700000US4752004,4752004,United States - Tennessee - Nashville-Davidson metropolitan government,Nashville-Davidson metropolitan government,626681
0100000US,,United States,1600000US4752006,4752006,United States - Tennessee - Nashville-Davidson metropolitan government (balance),Nashville-Davidson metropolitan government (balance),601222
0100000US,,United States,0400000US48,48,United States - Texas,Texas,25145561(r48514)
0100000US,,United States,1600000US4801000,4801000,United States - Texas - Abilene city,Abilene city,117063(r49458)
0100000US,,United States,1600000US4801924,4801924,United States - Texas - Allen city,Allen city,84246
0100000US,,United States,1600000US4803000,4803000,United States - Texas - Amarillo city,Amarillo city,190695
0100000US,,United States,1600000US4804000,4804000,United States - Texas - Arlington city,Arlington city,365438
0100000US,,United States,1600000US4804462,4804462,United States - Texas - Atascocita CDP,Atascocita CDP,65844(r49461)
0100000US,,United States,1600000US4805000,4805000,United States - Texas - Austin city,Austin city,790390(r49462)
0100000US,,United States,1600000US4806128,4806128,United States - Texas - Baytown city,Baytown city,71802
0100000US,,United States,1600000US4807000,4807000,United States - Texas - Beaumont city,Beaumont city,118296(r49464)
0100000US,,United States,1600000US4810768,4810768,United States - Texas - Brownsville city,Brownsville city,175023
0100000US,,United States,1600000US4810912,4810912,United States - Texas - Bryan city,Bryan city,76201
0100000US,,United States,1600000US4813024,4813024,United States - Texas - Carrollton city,Carrollton city,119097
0100000US,,United States,1600000US4815976,4815976,United States - Texas - College Station city,College Station city,93857
0100000US,,United States,1600000US4816432,4816432,United States - Texas - Conroe city,Conroe city,56207
0100000US,,United States,1600000US4817000,4817000,United States - Texas - Corpus Christi city,Corpus Christi city,305215
0100000US,,United States,1600000US4819000,4819000,United States - Texas - Dallas city,Dallas city,1197816
0100000US,,United States,1600000US4819972,4819972,United States - Texas - Denton city,Denton city,113383
0100000US,,United States,1600000US4822660,4822660,United States - Texas - Edinburg city,Edinburg city,77100(r49473)
0100000US,,United States,1600000US4824000,4824000,United States - Texas - El Paso city,El Paso city,649121
0100000US,,United States,1600000US4824768,4824768,United States - Texas - Euless city,Euless city,51277
0100000US,,United States,1600000US4826232,4826232,United States - Texas - Flower Mound town,Flower Mound town,64669
0100000US,,United States,1600000US4827000,4827000,United States - Texas - Fort Worth city,Fort Worth city,741206
0100000US,,United States,1600000US4827684,4827684,United States - Texas - Frisco city,Frisco city,116989
0100000US,,United States,1600000US4829000,4829000,United States - Texas - Garland city,Garland city,226876
0100000US,,United States,1600000US4830464,4830464,United States - Texas - Grand Prairie city,Grand Prairie city,175396
0100000US,,United States,1600000US4832372,4832372,United States - Texas - Harlingen city,Harlingen city,64849
0100000US,,United States,1600000US4835000,4835000,United States - Texas - Houston city,Houston city,2099451(r49478)
0100000US,,United States,1600000US4837000,4837000,United States - Texas - Irving city,Irving city,216290
0100000US,,United States,1600000US4839148,4839148,United States - Texas - Killeen city,Killeen city,127921
0100000US,,United States,1600000US4841464,4841464,United States - Texas - Laredo city,Laredo city,236091
0100000US,,United States,1600000US4841980,4841980,United States - Texas - League City city,League City city,83560
0100000US,,United States,1600000US4842508,4842508,United States - Texas - Lewisville city,Lewisville city,95290
0100000US,,United States,1600000US4843888,4843888,United States - Texas - Longview city,Longview city,80455
0100000US,,United States,1600000US4845000,4845000,United States - Texas - Lubbock city,Lubbock city,229573
0100000US,,United States,1600000US4845384,4845384,United States - Texas - McAllen city,McAllen city,129877(r49482)
0100000US,,United States,1600000US4845744,4845744,United States - Texas - McKinney city,McKinney city,131117
0100000US,,United States,1600000US4846452,4846452,United States - Texas - Mansfield city,Mansfield city,56368
0100000US,,United States,1600000US4847892,4847892,United States - Texas - Mesquite city,Mesquite city,139824
0100000US,,United States,1600000US4848072,4848072,United States - Texas - Midland city,Midland city,111147
0100000US,,United States,1600000US4848768,4848768,United States - Texas - Mission city,Mission city,77058(r49484)
0100000US,,United States,1600000US4848804,4848804,United States - Texas - Missouri City city,Missouri City city,67358
0100000US,,United States,1600000US4850820,4850820,United States - Texas - New Braunfels city,New Braunfels city,57740
0100000US,,United States,1600000US4852356,4852356,United States - Texas - North Richland Hills city,North Richland Hills city,63343
0100000US,,United States,1600000US4853388,4853388,United States - Texas - Odessa city,Odessa city,99940
0100000US,,United States,1600000US4856000,4856000,United States - Texas - Pasadena city,Pasadena city,149043
0100000US,,United States,1600000US4856348,4856348,United States - Texas - Pearland city,Pearland city,91252
0100000US,,United States,1600000US4857200,4857200,United States - Texas - Pharr city,Pharr city,70400
0100000US,,United States,1600000US4858016,4858016,United States - Texas - Plano city,Plano city,259841
0100000US,,United States,1600000US4858820,4858820,United States - Texas - Port Arthur city,Port Arthur city,53818
0100000US,,United States,1600000US4861796,4861796,United States - Texas - Richardson city,Richardson city,99223
0100000US,,United States,1600000US4863500,4863500,United States - Texas - Round Rock city,Round Rock city,99887
0100000US,,United States,1600000US4863572,4863572,United States - Texas - Rowlett city,Rowlett city,56199
0100000US,,United States,1600000US4864472,4864472,United States - Texas - San Angelo city,San Angelo city,93200
0100000US,,United States,1600000US4865000,4865000,United States - Texas - San Antonio city,San Antonio city,1327407
0100000US,,United States,1600000US4869596,4869596,United States - Texas - Spring CDP,Spring CDP,54298
0100000US,,United States,1600000US4870808,4870808,United States - Texas - Sugar Land city,Sugar Land city,78817
0100000US,,United States,1600000US4872176,4872176,United States - Texas - Temple city,Temple city,66102
0100000US,,United States,1600000US4872656,4872656,United States - Texas - The Woodlands CDP,The Woodlands CDP,93847
0100000US,,United States,1600000US4874144,4874144,United States - Texas - Tyler city,Tyler city,96900(r49495)
0100000US,,United States,1600000US4875428,4875428,United States - Texas - Victoria city,Victoria city,62592
0100000US,,United States,1600000US4876000,4876000,United States - Texas - Waco city,Waco city,124805
0100000US,,United States,1600000US4879000,4879000,United States - Texas - Wichita Falls city,Wichita Falls city,104553
0100000US,,United States,0400000US49,49,United States - Utah,Utah,2763885
0100000US,,United States,1600000US4943660,4943660,United States - Utah - Layton city,Layton city,67311
0100000US,,United States,1600000US4950150,4950150,United States - Utah - Millcreek CDP,Millcreek CDP,62139
0100000US,,United States,1600000US4955980,4955980,United States - Utah - Ogden city,Ogden city,82825
0100000US,,United States,1600000US4957300,4957300,United States - Utah - Orem city,Orem city,88328
0100000US,,United States,1600000US4962470,4962470,United States - Utah - Provo city,Provo city,112488
0100000US,,United States,1600000US4965330,4965330,United States - Utah - St. George city,St. George city,72897
0100000US,,United States,1600000US4967000,4967000,United States - Utah - Salt Lake City city,Salt Lake City city,186440
0100000US,,United States,1600000US4967440,4967440,United States - Utah - Sandy city,Sandy city,87461
0100000US,,United States,1600000US4970850,4970850,United States - Utah - South Jordan city,South Jordan city,50418
0100000US,,United States,1600000US4975360,4975360,United States - Utah - Taylorsville city,Taylorsville city,58652
0100000US,,United States,1600000US4982950,4982950,United States - Utah - West Jordan city,West Jordan city,103712
0100000US,,United States,1600000US4983470,4983470,United States - Utah - West Valley City city,West Valley City city,129480
0100000US,,United States,0400000US50,50,United States - Vermont,Vermont,625741
0100000US,,United States,0400000US51,51,United States - Virginia,Virginia,8001024
0100000US,,United States,1600000US5101000,5101000,United States - Virginia - Alexandria city,Alexandria city,139966(r49754)
0100000US,,United States,1600000US5103000,5103000,United States - Virginia - Arlington CDP,Arlington CDP,207627
0100000US,,United States,1600000US5114440,5114440,United States - Virginia - Centreville CDP,Centreville CDP,71135
0100000US,,United States,1600000US5116000,5116000,United States - Virginia - Chesapeake city,Chesapeake city,222209
0100000US,,United States,1600000US5121088,5121088,United States - Virginia - Dale City CDP,Dale City CDP,65969
0100000US,,United States,1600000US5135000,5135000,United States - Virginia - Hampton city,Hampton city,137436(r49758)
0100000US,,United States,1600000US5147672,5147672,United States - Virginia - Lynchburg city,Lynchburg city,75568
0100000US,,United States,1600000US5156000,5156000,United States - Virginia - Newport News city,Newport News city,180719(r49760)
0100000US,,United States,1600000US5157000,5157000,United States - Virginia - Norfolk city,Norfolk city,242803
0100000US,,United States,1600000US5164000,5164000,United States - Virginia - Portsmouth city,Portsmouth city,95535
0100000US,,United States,1600000US5166672,5166672,United States - Virginia - Reston CDP,Reston CDP,58404
